001 , Cholera
727.06 , Tenosynovitis of foot and ankle
727.09 , Other
727.1 , Bunion
727.2 , Specific bursitides often of occupational origin
727.3 , Other bursitis
727.4 , Ganglion and cyst of synovium, tendon, and bursa
727.40 , Synovial cyst, unspecified
727.41 , Ganglion of joint
727.42 , Ganglion of tendon sheath
727.43 , Ganglion, unspecified
727.49 , Other
727.5 , Rupture of synovium
727.50 , Rupture of synovium, unspecified
727.51 , Synovial cyst of popliteal space
727.59 , Other
727.6 , Rupture of tendon, nontraumatic
727.60 , Nontraumatic rupture of unspecified tendon
727.61 , Complete rupture of rotator cuff
727.62 , Tendons of biceps (long head)
727.63 , Extensor tendons of hand and wrist
727.64 , Flexor tendons of hand and wrist
727.65 , Quadriceps tendon
727.66 , Patellar tendon
727.67 , Achilles tendon
727.68 , Other tendons of foot and ankle
727.69 , Other
727.8 , Other disorders of synovium, tendon, and bursa
727.81 , Contracture of tendon (sheath)
727.82 , Calcium deposits in tendon and bursa
727.83 , Plica syndrome
727.89 , Other
727.9 , Unspecified disorder of synovium, tendon, and bursa
728 , Disorders of muscle, ligament, and fascia
728.0 , Infective myositis
728.1 , Muscular calcification and ossification
728.10 , Calcification and ossification, unspecified
728.11 , Progressive myositis ossificans
728.12 , Traumatic myositis ossifications
728.13 , Postoperative heterotopic calcification
728.19 , Other
728.2 , Muscular wasting and disuse atrophy, not elsewhere classified
728.3 , Other specific muscle disorders
728.4 , Laxity of ligament
728.5 , Hypermobility syndrome
728.6 , Contracture of palmar fascia
728.7 , Other fibromatoses
728.71 , Plantar fascial fibromatosis
728.79 , Other
728.8 , Other disorders of muscle, ligament, and fascia
728.81 , Interstitial myositis
728.82 , Foreign body granuloma of muscle
728.83 , Rupture of muscle, nontraumatic
728.84 , Diastasis of muscle
728.85 , Spasm of muscle
728.86 , Necrotizing fasciitis
728.87 , Muscle weakness (generalized)
728.88 , Rhabdomyolysis
728.89 , Other
728.9 , Unspecified disorder of muscle, ligament, and fascia
729 , Other disorders of soft tissues
729.0 , Rheumatism, unspecified and fibrositis
729.1 , Myalgia and myositis, unspecified
729.2 , Neuralgia, neuritis, and radiculitis, unspecified
729.3 , Panniculitis, unspecified
729.30 , Panniculitis, unspecified site
729.31 , Hypertrophy of fat pad, knee
729.39 , Other site
729.4 , Fasciitis, unspecified
729.5 , Pain in limb
729.6 , Residual foreign body in soft tissue
729.7 , Nontraumatic compartment syndrome
729.71 , Nontraumatic compartment syndrome of upper extremity
729.72 , Nontraumatic compartment syndrome of lower extremity
729.73 , Nontraumatic compartment syndrome of abdomen
729.79 , Nontraumatic compartment syndrome of other sites
729.8 , Other musculoskeletal symptoms referable to limbs
729.81 , Swelling of limb
729.82 , Cramp
729.89 , Other
729.9 , Other and unspecified disorders of soft tissue
730 , Osteomyelitis, periostitis, and other infections involving bone
0 , site unspecified
1 , shoulder region
2 , upper arm
3 , forearm
4 , hand
5 , pelvic region and thigh
6 , lower leg
7 , ankle and foot
8 , other specified sites
9 , multiple sites
730.0 , Acute osteomyelitis
730.1 , Chronic osteomyelitis
730.2 , Unspecified osteomyelitis
730.3 , Periostitis without mention of ostemyelitis
730.7 , Osteopathy resulting from poliomyelitis
730.8 , Other infections involving bone in disease classified elsewhere
730.9 , Unspecified infection of bone
731 , Osteitis deformans and osteopathies associated with other disorders classified elsewhere
731.0 , Osteitis deformans without mention of bone tumor
731.1 , Osteitis deformans in diseases classified elsewhere
731.2 , Hypertrophic pulmonary osteoarthropathy
731.3 , Major osseous defects
731.8 , Other bone involvement in diseases classified elsewhere
732 , Osteochondropathies
732.0 , Juvenile osteochondrosis of spine
732.1 , Juvenile osteochondrosis of hip and pelvis
732.2 , Nontraumatic slipped upper femoral epiphysis
732.3 , Juvenile osteochondrosis of upper extremity
732.4 , Juvenile osteochondrosis of lower extremity, excluding foot
732.5 , Juvenile osteochondrosis of foot
732.6 , Other juvenile osteochondrosis
732.7 , Osteochondritis dissecans
732.8 , Other specified forms of osteochondropathy
732.9 , Unspecified osteochondropathy
733 , Other disorders of bone and cartilage
733.0 , Osteoporosis
733.00 , Osteoporosis, unspecified
733.01 , Senile osteoporosis
733.02 , Idiopathic osteoporosis
733.03 , Disuse osteoporosis
733.09 , Other
733.1 , Pathologic fracture
733.10 , Pathologic fracture, unspecified site
733.11 , Pathologic fracture of humerus
733.12 , Pathologic fracture of distal radius and ulna
733.13 , Pathologic fracture of vertebrae
733.14 , Pathologic fracture of neck of femur
733.15 , Pathologic fracture of other specified part of femur
733.16 , Pathologic fracture of tibia and fibula
733.19 , Pathologic fracture of other specified site
733.2 , Cyst of bone
733.20 , Cyst of bone (localized), unspecified
733.21 , Solitary bone cyst
733.22 , Aneurysmal bone cyst
733.29 , Other
733.3 , Hyperostosis of skull
733.4 , Aseptic necrosis of bone
733.40 , Aseptic necrosis of bone, site unspecified
733.41 , Head of humerus
733.42 , Head and neck of femur
733.43 , Medial femoral condyle
733.44 , Talus
733.45 , Jaw
733.49 , Other
733.5 , Osteitis condensans
733.6 , Tietze's disease
733.7 , Algoneurodystrophy
733.8 , Malunion and nonunion of fracture
733.81 , Malunion of fracture
733.82 , Nonunion of fracture
733.9 , Other and unspecified disorders of bone and cartilage
733.90 , Disorder of bone and cartilage, unspecified
733.91 , Arrest of bone development or growth
733.92 , Chondromalacia
733.93 , Stress fracture of tibia or fibula
733.94 , Stress fracture of the metatarsals
733.95 , Stress fracture of other bone
733.99 , Other
734 , Flat foot
735 , Acquired deformities of toe
735.0 , Hallux valgus (acquired)
735.1 , Hallux varus (acquired)
735.2 , Hallux rigidus
735.3 , Hallux malleus
735.4 , Other hammer toe (acquired)
735.5 , Claw toe (acquired)
735.8 , Other acquired deformities of toe
735.9 , Unspecified acquired deformity of toe
736 , Other acquired deformities of limbs
736.0 , Acquired deformities of forearm, excluding fingers
736.00 , Unspecified deformity
736.01 , Cubitus valgus (acquired)
736.02 , Cubitus varus (acquired)
736.03 , Valgus deformity of wrist (acquired)
736.04 , Varus deformity of wrist (acquired)
736.05 , Wrist drop (acquired)
736.06 , Claw hand (acquired)
736.07 , Club hand (acquired)
736.09 , Other
736.1 , Mallet finger
736.2 , Other acquired deformities of finger
736.20 , Unspecified deformity
736.21 , Boutonniere deformity
736.22 , Swan-neck deformity
736.29 , Other
736.3 , Acquired deformities of hip
736.30 , Unspecified deformity
736.31 , Coxa valga (acquired)
736.32 , Coxa vara (acquired)
736.39 , Other
736.4 , Genu valgum or varum (acquired)
736.41 , Genu valgum (acquired)
736.42 , Genu varum (acquired)
736.5 , Genu recurvatum (acquired)
736.6 , Other acquired deformities of knee
736.7 , Other acquired deformities of ankle and foot
736.70 , Unspecified deformity of ankle and foot, acquired
736.71 , Acquired equinovarus deformity
736.72 , Equinus deformity of foot, acquired
736.73 , Cavus deformity of foot
736.74 , Claw foot, acquired
736.75 , Cavovarus deformity of foot, acquired
736.76 , Other calcaneus deformity
736.79 , Other
736.8 , Acquired deformities of other parts of limbs
736.81 , Unequal leg length (acquired)
736.89 , Other
736.9 , Acquired deformity of limb, site unspecified
737 , Curvature of spine
737.0 , Adolescent postural kyphosis
737.1 , Kyphosis (acquired)
737.10 , Kyphosis (acquired) (postural)
737.11 , Kyphosis due to radiation
737.12 , Kyphosis, postlaminectomy
737.19 , Other
737.2 , Lordosis (acquired)
737.20 , Lordosis (acquired) (postural)
737.21 , Lordosis, postlaminectomy
737.22 , Other postsurgical lordosis
737.29 , Other
737.3 , Kyphoscoliosis and scoliosis
737.30 , Scoliosis [and kyphoscoliosis], idiopathic
737.31 , Resolving infantile idiopathic scoliosis
737.32 , Progressive infantile idiopathic scoliosis
737.33 , Scoliosis due to radiation
737.34 , Thoracogenic scoliosis
737.39 , Other
737.4 , Curvature of spine associated with other conditions
737.40 , Curvature of spine, unspecified
737.41 , Kyphosis
737.42 , Lordosis
737.43 , Scoliosis
737.8 , Other curvatures of spine
737.9 , Unspecified curvature of spine
738 , Other acquired deformity
738.0 , Acquired deformity of nose
738.1 , Other acquired deformity of head
738.10 , Unspecified deformity
738.11 , Zygomatic hyperplasia
738.12 , Zygomatic hypoplasia
738.19 , Other specified deformity
738.2 , Acquired deformity of neck
738.3 , Acquired deformity of chest and rib
738.4 , Acquired spondylolisthesis
738.5 , Other acquired deformity of back or spine
738.6 , Acquired deformity of pelvis
738.7 , Cauliflower ear
738.8 , Acquired deformity of other specified site
738.9 , Acquired deformity of unspecified site
739 , Nonallopathic lesions, not elsewhere classified
739.0 , Head region
739.1 , Cervical region
739.2 , Thoracic region
739.3 , Lumbar region
739.4 , Sacral region
739.5 , Pelvic region
739.6 , Lower extremities
739.7 , Upper extremities
739.8 , Rib cage
739.9 , Abdomen and other
740 , Anencephalus and similar anomalies
740.0 , Anencephalus
740.1 , Craniorachischisis
740.2 , Iniencephaly
741 , Spina bifida
0 , unspecified region
1 , cervical region
2 , dorsal (thoracic) region
3 , lumbar region
741.0 , With hydrocephalus
741.9 , Without mention of hydrocephalus
742 , Other congenital anomalies of nervous system
742.0 , Encephalocele
742.1 , Microcephalus
742.2 , Reduction deformities of brain
742.3 , Congenital hydrocephalus
742.4 , Other specified anomalies of brain
742.5 , Other specified anomalies of spinal cord
742.51 , Diastematomyelia
742.53 , Hydromyelia
742.59 , Other
742.8 , Other specified anomalies of nervous system
742.9 , Unspecified anomaly of brain, spinal cord, and nervous system
743 , Congenital anomalies of eye
743.0 , Anophthalmos
743.00 , Clinical anophthalmos, unspecified
743.03 , Cystic eyeball, congenital
743.06 , Cryptophthalmos
743.1 , Microphthalmos
743.10 , Microphthalmos, unspecified
743.11 , Simple microphthalmos
743.12 , Microphthalmos associated with other anomalies of eye and adnexa
743.2 , Buphthalmos
743.20 , Buphthalmos, unspecified
743.21 , Simple buphthalmos
743.22 , Buphthalmos associated with other ocular anomalies
743.3 , Congenital cataract and lens anomalies
743.30 , Congenital cataract, unspecified
743.31 , Capsular and subcapsular cataract
743.32 , Cortical and zonular cataract
743.33 , Nuclear cataract
743.34 , Total and subtotal cataract, congenital
743.35 , Congenital aphakia
743.36 , Anomalies of lens shape
743.37 , Congenital ectopic lens
743.39 , Other
743.4 , Coloboma and other anomalies of anterior segment
743.41 , Anomalies of corneal size and shape
743.42 , Corneal opacities, interfering with vision, congenital
743.43 , Other corneal opacities, congenital
743.44 , Specified anomalies of anterior chamber, chamber angle, and related structures
743.45 , Aniridia
743.46 , Other specified anomalies of iris and ciliary body
743.47 , Specified anomalies of sclera
743.48 , Multiple and combined anomalies of anterior segment
743.49 , Other
743.5 , Congenital anomalies of posterior segment
743.51 , Vitreous anomalies
743.52 , Fundus coloboma
743.53 , Chorioretinal degeneration, congenital
743.54 , Congenital folds and cysts of posterior segment
743.55 , Congenital macular changes
743.56 , Other retinal changes, congenital
743.57 , Specified anomalies of optic disc
743.58 , Vascular anomalies
743.59 , Other
743.6 , Congenital anomalies of eyelids, lacrimal system, and orbit
743.61 , Congenital ptosis
743.62 , Congenital deformities of eyelids
743.63 , Other specified congenital anomalies of eyelid
743.64 , Specified congenital anomalies of lacrimal gland
743.65 , Specified congenital anomalies of lacrimal passages
743.66 , Specified congenital anomalies of orbit
743.69 , Other
